step,t_ms,ball_x,ball_y,ball_z,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y
496,10820,-0.002942277152980566,0.010733128165957284,0.042,-9.142827033996582,0.3513665497303009,-8.954242706298828,-0.297360897064209,-0.3091858923435211,0.011119003407657146,-2.2540416717529297,-0.6185522079467773,-0.2032073438167572,-0.04865158721804619,-2.6991045475006104,0.45733487606048584
497,10840,-0.002942277152980566,0.010733128165957284,0.042,-9.142827033996582,0.3513665497303009,-8.910614013671875,-0.3138711750507355,-0.3091858923435211,0.011119003407657146,-2.2540416717529297,-0.6185522079467773,-0.2032073438167572,-0.04865158721804619,-2.657078742980957,0.4481549561023712
498,10860,-0.002942277152980566,0.010733128165957284,0.042,-9.142827033996582,0.3513665497303009,-8.910614013671875,-0.3138711750507355,-0.30081820487976074,0.009761788882315159,-2.251105785369873,-0.6425769925117493,-0.2032073438167572,-0.04865158721804619,-2.657078742980957,0.4481549561023712
499,10880,0.004600740052207897,-0.019241952595924205,0.06120240794256249,-9.096445083618164,0.3614073395729065,-8.910614013671875,-0.3138711750507355,-0.30081820487976074,0.009761788882315159,-2.251105785369873,-0.6425769925117493,-0.2002629190683365,-0.049987372010946274,-2.657078742980957,0.4481549561023712
500,10900,0.004600740052207897,-0.019241952595924205,0.06120240794256249,-9.096445083618164,0.3614073395729065,-8.861187934875488,-0.3084978461265564,-0.30081820487976074,0.009761788882315159,-2.251105785369873,-0.6425769925117493,-0.2002629190683365,-0.049987372010946274,-2.6119654178619385,0.4550735652446747
501,10920,0.004600740052207897,-0.019241952595924205,0.06120240794256249,-9.096445083618164,0.3614073395729065,-8.861187934875488,-0.3084978461265564,-0.29371434450149536,0.011389205232262611,-2.2401840686798096,-0.6656330823898315,-0.2002629190683365,-0.049987372010946274,-2.6119654178619385,0.4550735652446747
502,10940,0.01334177363117206,0.00785149187238654,0.04586509641287739,-9.057931900024414,0.36487048864364624,-8.861187934875488,-0.3084978461265564,-0.29371434450149536,0.011389205232262611,-2.2401840686798096,-0.6656330823898315,-0.19995366036891937,-0.042227037250995636,-2.6119654178619385,0.4550735652446747
503,10960,0.01334177363117206,0.00785149187238654,0.04586509641287739,-9.057931900024414,0.36487048864364624,-8.852060317993164,-0.31315290927886963,-0.29371434450149536,0.011389205232262611,-2.2401840686798096,-0.6656330823898315,-0.19995366036891937,-0.042227037250995636,-2.556683301925659,0.4572347104549408
504,10980,0.01334177363117206,0.00785149187238654,0.04586509641287739,-9.057931900024414,0.36487048864364624,-8.852060317993164,-0.31315290927886963,-0.2859719693660736,0.011850296519696712,-2.223294258117676,-0.67842698097229,-0.19995366036891937,-0.042227037250995636,-2.556683301925659,0.4572347104549408
505,11000,-0.012176225563477416,-0.01770989064663836,0.049443353830944725,-9.002727508544922,0.3660774528980255,-8.852060317993164,-0.31315290927886963,-0.2859719693660736,0.011850296519696712,-2.223294258117676,-0.67842698097229,-0.20487990975379944,-0.02742026187479496,-2.556683301925659,0.4572347104549408
506,11020,-0.012176225563477416,-0.01770989064663836,0.049443353830944725,-9.002727508544922,0.3660774528980255,-8.820837020874023,-0.3188343644142151,-0.2859719693660736,0.011850296519696712,-2.223294258117676,-0.67842698097229,-0.20487990975379944,-0.02742026187479496,-2.5213358402252197,0.4598332345485687
507,11040,-0.012176225563477416,-0.01770989064663836,0.049443353830944725,-9.002727508544922,0.3660774528980255,-8.820837020874023,-0.3188343644142151,-0.270306795835495,0.0031593351159244776,-2.2014167308807373,-0.688748300075531,-0.20487990975379944,-0.02742026187479496,-2.5213358402252197,0.4598332345485687
508,11060,-0.001721487527417409,0.011574091942860631,0.05463575296533818,-8.982682228088379,0.37697550654411316,-8.820837020874023,-0.3188343644142151,-0.270306795835495,0.0031593351159244776,-2.2014167308807373,-0.688748300075531,-0.20852471888065338,-0.024514425545930862,-2.5213358402252197,0.4598332345485687
509,11080,-0.001721487527417409,0.011574091942860631,0.05463575296533818,-8.982682228088379,0.37697550654411316,-8.786051750183105,-0.312793105840683,-0.270306795835495,0.0031593351159244776,-2.2014167308807373,-0.688748300075531,-0.20852471888065338,-0.024514425545930862,-2.4766032695770264,0.4557946026325226
510,11100,-0.001721487527417409,0.011574091942860631,0.05463575296533818,-8.982682228088379,0.37697550654411316,-8.786051750183105,-0.312793105840683,-0.2590826451778412,-0.00015247208648361266,-2.182537078857422,-0.6887148022651672,-0.20852471888065338,-0.024514425545930862,-2.4766032695770264,0.4557946026325226
511,11120,-0.002197415943019365,5.5694984434029315e-05,0.05212399900628961,-8.943020820617676,0.3717309236526489,-8.786051750183105,-0.312793105840683,-0.2590826451778412,-0.00015247208648361266,-2.182537078857422,-0.6887148022651672,-0.2137019783258438,-0.028334498405456543,-2.4766032695770264,0.4557946026325226
512,11140,-0.002197415943019365,5.5694984434029315e-05,0.05212399900628961,-8.943020820617676,0.3717309236526489,-8.74438190460205,-0.29380136728286743,-0.2590826451778412,-0.00015247208648361266,-2.182537078857422,-0.6887148022651672,-0.2137019783258438,-0.028334498405456543,-2.4265403747558594,0.44870078563690186
513,11160,-0.002197415943019365,5.5694984434029315e-05,0.05212399900628961,-8.943020820617676,0.3717309236526489,-8.74438190460205,-0.29380136728286743,-0.2546979486942291,-0.0007024884107522666,-2.179349899291992,-0.6921073198318481,-0.2137019783258438,-0.028334498405456543,-2.4265403747558594,0.44870078563690186
514,11180,0.015003939905071206,0.01327514001998964,0.042,-8.886002540588379,0.34908199310302734,-8.74438190460205,-0.29380136728286743,-0.2546979486942291,-0.0007024884107522666,-2.179349899291992,-0.6921073198318481,-0.2113661766052246,-0.03637545183300972,-2.4265403747558594,0.44870078563690186
515,11200,0.015003939905071206,0.01327514001998964,0.042,-8.886002540588379,0.34908199310302734,-8.708393096923828,-0.27705371379852295,-0.2546979486942291,-0.0007024884107522666,-2.179349899291992,-0.6921073198318481,-0.2113661766052246,-0.03637545183300972,-2.38006591796875,0.4610472321510315
516,11220,0.015003939905071206,0.01327514001998964,0.042,-8.886002540588379,0.34908199310302734,-8.708393096923828,-0.27705371379852295,-0.24308885633945465,0.005102783441543579,-2.1817169189453125,-0.6910817623138428,-0.2113661766052246,-0.03637545183300972,-2.38006591796875,0.4610472321510315
517,11240,-0.003378056471500912,0.024185633553710728,0.042,-8.832331657409668,0.36290737986564636,-8.708393096923828,-0.27705371379852295,-0.24308885633945465,0.005102783441543579,-2.1817169189453125,-0.6910817623138428,-0.2138504534959793,-0.02891421690583229,-2.38006591796875,0.4610472321510315
518,11260,-0.003378056471500912,0.024185633553710728,0.042,-8.832331657409668,0.36290737986564636,-8.684805870056152,-0.2692219018936157,-0.24308885633945465,0.005102783441543579,-2.1817169189453125,-0.6910817623138428,-0.2138504534959793,-0.02891421690583229,-2.308586835861206,0.4770674407482147
519,11280,-0.003378056471500912,0.024185633553710728,0.042,-8.832331657409668,0.36290737986564636,-8.684805870056152,-0.2692219018936157,-0.225480318069458,0.011133194901049137,-2.181262254714966,-0.6898024082183838,-0.2138504534959793,-0.02891421690583229,-2.308586835861206,0.4770674407482147
520,11300,0.009501016638971294,-0.009822055803973107,0.055477922663627055,-8.770556449890137,0.3808380961418152,-8.684805870056152,-0.2692219018936157,-0.225480318069458,0.011133194901049137,-2.181262254714966,-0.6898024082183838,-0.22250443696975708,-0.025542618706822395,-2.308586835861206,0.4770674407482147
521,11320,0.009501016638971294,-0.009822055803973107,0.055477922663627055,-8.770556449890137,0.3808380961418152,-8.669880867004395,-0.2589428126811981,-0.225480318069458,0.011133194901049137,-2.181262254714966,-0.6898024082183838,-0.22250443696975708,-0.025542618706822395,-2.2681326866149902,0.49010804295539856
522,11340,0.009501016638971294,-0.009822055803973107,0.055477922663627055,-8.770556449890137,0.3808380961418152,-8.669880867004395,-0.2589428126811981,-0.18873748183250427,0.02295243740081787,-2.178666114807129,-0.6936440467834473,-0.22250443696975708,-0.025542618706822395,-2.2681326866149902,0.49010804295539856
523,11360,0.01174384228548675,-0.02372661099678275,0.0794169455720648,-8.708392143249512,0.3873260021209717,-8.669880867004395,-0.2589428126811981,-0.18873748183250427,0.02295243740081787,-2.178666114807129,-0.6936440467834473,-0.22622442245483398,-0.010319681838154793,-2.2681326866149902,0.49010804295539856
524,11380,0.01174384228548675,-0.02372661099678275,0.0794169455720648,-8.708392143249512,0.3873260021209717,-8.645210266113281,-0.24794533848762512,-0.18873748183250427,0.02295243740081787,-2.178666114807129,-0.6936440467834473,-0.22622442245483398,-0.010319681838154793,-2.233456611633301,0.4940354526042938
525,11400,0.01174384228548675,-0.02372661099678275,0.0794169455720648,-8.708392143249512,0.3873260021209717,-8.645210266113281,-0.24794533848762512,-0.15063594281673431,0.04083390533924103,-2.175158977508545,-0.6939148902893066,-0.22622442245483398,-0.010319681838154793,-2.233456611633301,0.4940354526042938
526,11420,0.0017162556055225764,0.0013475380594983877,0.042,-8.666213035583496,0.39314112067222595,-8.645210266113281,-0.24794533848762512,-0.15063594281673431,0.04083390533924103,-2.175158977508545,-0.6939148902893066,-0.2019859254360199,0.006623439025133848,-2.233456611633301,0.4940354526042938
527,11440,0.0017162556055225764,0.0013475380594983877,0.042,-8.666213035583496,0.39314112067222595,-8.62378978729248,-0.222456157207489,-0.15063594281673431,0.04083390533924103,-2.175158977508545,-0.6939148902893066,-0.2019859254360199,0.006623439025133848,-2.1968212127685547,0.48847830295562744
528,11460,0.0017162556055225764,0.0013475380594983877,0.042,-8.666213035583496,0.39314112067222595,-8.62378978729248,-0.222456157207489,-0.10622290521860123,0.06761791557073593,-2.1668918132781982,-0.6890546679496765,-0.2019859254360199,0.006623439025133848,-2.1968212127685547,0.48847830295562744
529,11480,-0.0007154038112169303,-0.008015084347575807,0.042,-8.619485855102539,0.38142716884613037,-8.62378978729248,-0.222456157207489,-0.10622290521860123,0.06761791557073593,-2.1668918132781982,-0.6890546679496765,-0.16981692612171173,0.02593079023063183,-2.1968212127685547,0.48847830295562744
530,11500,-0.0007154038112169303,-0.008015084347575807,0.042,-8.619485855102539,0.38142716884613037,-8.589163780212402,-0.19904597103595734,-0.10622290521860123,0.06761791557073593,-2.1668918132781982,-0.6890546679496765,-0.16981692612171173,0.02593079023063183,-2.1538853645324707,0.49163269996643066
531,11520,-0.0007154038112169303,-0.008015084347575807,0.042,-8.619485855102539,0.38142716884613037,-8.589163780212402,-0.19904597103595734,-0.06538493186235428,0.07614322751760483,-2.1613762378692627,-0.6915391683578491,-0.16981692612171173,0.02593079023063183,-2.1538853645324707,0.49163269996643066
532,11540,0.12010828867252776,0.018750676900997187,0.04675382318882315,-8.570451736450195,0.38124915957450867,-8.589163780212402,-0.19904597103595734,-0.06538493186235428,0.07614322751760483,-2.1613762378692627,-0.6915391683578491,-0.12711140513420105,0.05250663682818413,-2.1538853645324707,0.49163269996643066
533,11560,0.12010828867252776,0.018750676900997187,0.04675382318882315,-8.570451736450195,0.38124915957450867,-8.562191009521484,-0.18544253706932068,-0.06538493186235428,0.07614322751760483,-2.1613762378692627,-0.6915391683578491,-0.12711140513420105,0.05250663682818413,-2.0963308811187744,0.5015681385993958
534,11580,0.12010828867252776,0.018750676900997187,0.04675382318882315,-8.570451736450195,0.38124915957450867,-8.562191009521484,-0.18544253706932068,-2.918325424194336,0.08461784571409225,-2.1518046855926514,-0.6924659013748169,-0.12711140513420105,0.05250663682818413,-2.0963308811187744,0.5015681385993958
535,11600,-0.007997048832116604,-0.026822983835737224,0.0708383455519942,-8.51644515991211,0.4028227925300598,-8.562191009521484,-0.18544253706932068,-2.918325424194336,0.08461784571409225,-2.1518046855926514,-0.6924659013748169,-0.08170531690120697,0.07417770475149155,-2.0963308811187744,0.5015681385993958
536,11620,-0.007997048832116604,-0.026822983835737224,0.0708383455519942,-8.51644515991211,0.4028227925300598,-8.531930923461914,-0.20026513934135437,-2.918325424194336,0.08461784571409225,-2.1518046855926514,-0.6924659013748169,-0.08170531690120697,0.07417770475149155,-2.0379207134246826,0.5039300918579102
537,11640,-0.007997048832116604,-0.026822983835737224,0.0708383455519942,-8.51644515991211,0.4028227925300598,-8.531930923461914,-0.20026513934135437,-2.902559518814087,0.10517839342355728,-2.1451148986816406,-0.6914511919021606,-0.08170531690120697,0.07417770475149155,-2.0379207134246826,0.5039300918579102
538,11660,-0.026500199442537564,0.019668412887360535,0.042,-8.465248107910156,0.395310640335083,-8.531930923461914,-0.20026513934135437,-2.902559518814087,0.10517839342355728,-2.1451148986816406,-0.6914511919021606,-0.038322966545820236,0.08289685845375061,-2.0379207134246826,0.5039300918579102
539,11680,-0.026500199442537564,0.019668412887360535,0.042,-8.465248107910156,0.395310640335083,-8.50571346282959,-0.21262598037719727,-2.902559518814087,0.10517839342355728,-2.1451148986816406,-0.6914511919021606,-0.038322966545820236,0.08289685845375061,-2.00223970413208,0.4955804944038391
540,11700,-0.026500199442537564,0.019668412887360535,0.042,-8.465248107910156,0.395310640335083,-8.50571346282959,-0.21262598037719727,-2.888979434967041,0.1008521169424057,-2.1332738399505615,-0.6855856776237488,-0.038322966545820236,0.08289685845375061,-2.00223970413208,0.4955804944038391
541,11720,0.0024071334399149436,-0.040878255333685165,0.055770286121987644,-8.44443130493164,0.3934903144836426,-8.50571346282959,-0.21262598037719727,-2.888979434967041,0.1008521169424057,-2.1332738399505615,-0.6855856776237488,-3.983133554458618,0.09487205743789673,-2.00223970413208,0.4955804944038391
542,11740,0.0024071334399149436,-0.040878255333685165,0.055770286121987644,-8.44443130493164,0.3934903144836426,-8.475326538085938,-0.230645552277565,-2.888979434967041,0.1008521169424057,-2.1332738399505615,-0.6855856776237488,-3.983133554458618,0.09487205743789673,-1.9662599563598633,0.4812251925468445
543,11760,0.0024071334399149436,-0.040878255333685165,0.055770286121987644,-8.44443130493164,0.3934903144836426,-8.475326538085938,-0.230645552277565,-2.8790712356567383,0.10188153386116028,-2.1143321990966797,-0.6847276091575623,-3.983133554458618,0.09487205743789673,-1.9662599563598633,0.4812251925468445
544,11780,0.0031767416189349973,-0.00816673155077581,0.0596928285886712,-8.405762672424316,0.38861966133117676,-8.475326538085938,-0.230645552277565,-2.8790712356567383,0.10188153386116028,-2.1143321990966797,-0.6847276091575623,-3.9595086574554443,0.09794718772172928,-1.9662599563598633,0.4812251925468445
545,11800,0.0031767416189349973,-0.00816673155077581,0.0596928285886712,-8.405762672424316,0.38861966133117676,-8.445538520812988,-0.21986818313598633,-2.8790712356567383,0.10188153386116028,-2.1143321990966797,-0.6847276091575623,-3.9595086574554443,0.09794718772172928,-1.9487355947494507,0.47432976961135864
546,11820,0.0031767416189349973,-0.00816673155077581,0.0596928285886712,-8.405762672424316,0.38861966133117676,-8.445538520812988,-0.21986818313598633,-2.881159782409668,0.1211743876338005,-2.0807158946990967,-0.678065836429596,-3.9595086574554443,0.09794718772172928,-1.9487355947494507,0.47432976961135864
547,11840,0.003789273188479214,-0.015428738346398685,0.06458250719985015,-8.354561805725098,0.39854568243026733,-8.445538520812988,-0.21986818313598633,-2.881159782409668,0.1211743876338005,-2.0807158946990967,-0.678065836429596,-3.954340696334839,0.09627074003219604,-1.9487355947494507,0.47432976961135864
548,11860,0.003789273188479214,-0.015428738346398685,0.06458250719985015,-8.354561805725098,0.39854568243026733,-8.431138038635254,-0.20746499300003052,-2.881159782409668,0.1211743876338005,-2.0807158946990967,-0.678065836429596,-3.954340696334839,0.09627074003219604,-1.9247550964355469,0.4793001115322113
549,11880,0.003789273188479214,-0.015428738346398685,0.06458250719985015,-8.354561805725098,0.39854568243026733,-8.431138038635254,-0.20746499300003052,-2.863731622695923,0.14780187606811523,-2.0358469486236572,-0.670350193977356,-3.954340696334839,0.09627074003219604,-1.9247550964355469,0.4793001115322113
550,11900,-0.02072086306049492,-0.0047176931242454145,0.042,-8.307794570922852,0.39761489629745483,-8.431138038635254,-0.20746499300003052,-2.863731622695923,0.14780187606811523,-2.0358469486236572,-0.670350193977356,-3.949291467666626,0.08801626414060593,-1.9247550964355469,0.4793001115322113
551,11920,-0.02072086306049492,-0.0047176931242454145,0.042,-8.307794570922852,0.39761489629745483,-8.382830619812012,-0.23741412162780762,-2.863731622695923,0.14780187606811523,-2.0358469486236572,-0.670350193977356,-3.949291467666626,0.08801626414060593,-1.8873414993286133,0.49464771151542664
552,11940,-0.02072086306049492,-0.0047176931242454145,0.042,-8.307794570922852,0.39761489629745483,-8.382830619812012,-0.23741412162780762,-2.839583158493042,0.18106631934642792,-2.0358469486236572,-0.670350193977356,-3.949291467666626,0.08801626414060593,-1.8873414993286133,0.49464771151542664
553,11960,0.008659169382116971,-0.0004541368915287336,0.04387174750315931,-8.248882293701172,0.3991212546825409,-8.382830619812012,-0.23741412162780762,-2.839583158493042,0.18106631934642792,-2.0358469486236572,-0.670350193977356,-3.9297614097595215,0.08981660008430481,-1.8873414993286133,0.49464771151542664
554,11980,0.008659169382116971,-0.0004541368915287336,0.04387174750315931,-8.248882293701172,0.3991212546825409,-8.344932556152344,-0.23012366890907288,-2.839583158493042,0.18106631934642792,-2.0358469486236572,-0.670350193977356,-3.9297614097595215,0.08981660008430481,-1.8492175340652466,0.5018483400344849
555,12000,0.008659169382116971,-0.0004541368915287336,0.04387174750315931,-8.248882293701172,0.3991212546825409,-8.344932556152344,-0.23012366890907288,-2.817674398422241,0.2014915943145752,-2.0358469486236572,-0.670350193977356,-3.9297614097595215,0.08981660008430481,-1.8492175340652466,0.5018483400344849
556,12020,0.005892408484061917,-0.017746307624176172,0.042,-8.199718475341797,0.4068712890148163,-8.344932556152344,-0.23012366890907288,-2.817674398422241,0.2014915943145752,-2.0358469486236572,-0.670350193977356,-3.8953163623809814,0.09515975415706635,-1.8492175340652466,0.5018483400344849
557,12040,0.005892408484061917,-0.017746307624176172,0.042,-8.199718475341797,0.4068712890148163,-8.317755699157715,-0.22283853590488434,-2.817674398422241,0.2014915943145752,-2.0358469486236572,-0.670350193977356,-3.8953163623809814,0.09515975415706635,-1.7983970642089844,0.5007779598236084
558,12060,0.005892408484061917,-0.017746307624176172,0.042,-8.199718475341797,0.4068712890148163,-8.317755699157715,-0.22283853590488434,-2.786703109741211,0.23557187616825104,-2.0358469486236572,-0.670350193977356,-3.8953163623809814,0.09515975415706635,-1.7983970642089844,0.5007779598236084
559,12080,-0.0017008168052381478,-0.0030130355403534537,0.042,-8.14836311340332,0.39179766178131104,-8.317755699157715,-0.22283853590488434,-2.786703109741211,0.23557187616825104,-2.0358469486236572,-0.670350193977356,-3.872952938079834,0.09694468230009079,-1.7983970642089844,0.5007779598236084
560,12100,-0.0017008168052381478,-0.0030130355403534537,0.042,-8.14836311340332,0.39179766178131104,-8.284603118896484,-0.20114752650260925,-2.786703109741211,0.23557187616825104,-2.0358469486236572,-0.670350193977356,-3.872952938079834,0.09694468230009079,-1.7440675497055054,0.48706313967704773
561,12120,-0.0017008168052381478,-0.0030130355403534537,0.042,-8.14836311340332,0.39179766178131104,-8.284603118896484,-0.20114752650260925,-2.7404887676239014,0.2775949537754059,-2.0358469486236572,-0.670350193977356,-3.872952938079834,0.09694468230009079,-1.7440675497055054,0.48706313967704773
562,12140,0.010044899251234085,0.0031626240538248362,0.04600834740099691,-8.098579406738281,0.37502846121788025,-8.284603118896484,-0.20114752650260925,-2.7404887676239014,0.2775949537754059,-2.0358469486236572,-0.670350193977356,-3.838618516921997,0.11023814976215363,-1.7440675497055054,0.48706313967704773
563,12160,0.010044899251234085,0.0031626240538248362,0.04600834740099691,-8.098579406738281,0.37502846121788025,-8.259943962097168,-0.18439118564128876,-2.7404887676239014,0.2775949537754059,-2.0358469486236572,-0.670350193977356,-3.838618516921997,0.11023814976215363,-1.6948567628860474,0.47810524702072144
564,12180,0.010044899251234085,0.0031626240538248362,0.04600834740099691,-8.098579406738281,0.37502846121788025,-8.259943962097168,-0.18439118564128876,-2.703691005706787,0.32521864771842957,-2.0358469486236572,-0.670350193977356,-3.838618516921997,0.11023814976215363,-1.6948567628860474,0.47810524702072144
565,12200,0.003104859100325541,0.02641032431005863,0.07426679014915039,-8.047825813293457,0.372999906539917,-8.259943962097168,-0.18439118564128876,-2.703691005706787,0.32521864771842957,-2.0358469486236572,-0.670350193977356,-3.785334825515747,0.12693464756011963,-1.6948567628860474,0.47810524702072144
566,12220,0.003104859100325541,0.02641032431005863,0.07426679014915039,-8.047825813293457,0.372999906539917,-8.237776756286621,-0.17988717555999756,-2.703691005706787,0.32521864771842957,-2.0358469486236572,-0.670350193977356,-3.785334825515747,0.12693464756011963,-1.644541621208191,0.47784656286239624
567,12240,0.003104859100325541,0.02641032431005863,0.07426679014915039,-8.047825813293457,0.372999906539917,-8.237776756286621,-0.17988717555999756,-2.6380224227905273,0.37673601508140564,-2.0358469486236572,-0.670350193977356,-3.785334825515747,0.12693464756011963,-1.644541621208191,0.47784656286239624
568,12260,-0.004673778039846255,-0.01842878141485893,0.042,-7.998749256134033,0.38753387331962585,-8.237776756286621,-0.17988717555999756,-2.6380224227905273,0.37673601508140564,-2.0358469486236572,-0.670350193977356,-3.746581792831421,0.15101827681064606,-1.644541621208191,0.47784656286239624
569,12280,-0.004673778039846255,-0.01842878141485893,0.042,-7.998749256134033,0.38753387331962585,-8.187495231628418,-0.14846037328243256,-2.6380224227905273,0.37673601508140564,-2.0358469486236572,-0.670350193977356,-3.746581792831421,0.15101827681064606,-1.62269127368927,0.4630737900733948
570,12300,-0.004673778039846255,-0.01842878141485893,0.042,-7.998749256134033,0.38753387331962585,-8.187495231628418,-0.14846037328243256,-2.567462205886841,0.41044166684150696,-2.0358469486236572,-0.670350193977356,-3.746581792831421,0.15101827681064606,-1.62269127368927,0.4630737900733948
571,12320,0.007010643725566368,-0.018515898784059237,0.042,-7.938595771789551,0.3807469606399536,-8.187495231628418,-0.14846037328243256,-2.567462205886841,0.41044166684150696,-2.0358469486236572,-0.670350193977356,-3.6961584091186523,0.16551648080348969,-1.62269127368927,0.4630737900733948
572,12340,0.007010643725566368,-0.018515898784059237,0.042,-7.938595771789551,0.3807469606399536,-8.167384147644043,-0.12882336974143982,-2.567462205886841,0.41044166684150696,-2.0358469486236572,-0.670350193977356,-3.6961584091186523,0.16551648080348969,-1.5817692279815674,0.45249050855636597
573,12360,0.007010643725566368,-0.018515898784059237,0.042,-7.938595771789551,0.3807469606399536,-8.167384147644043,-0.12882336974143982,-2.4943439960479736,0.4261447787284851,-2.0358469486236572,-0.670350193977356,-3.6961584091186523,0.16551648080348969,-1.5817692279815674,0.45249050855636597
574,12380,-0.0003347279585321772,0.004223413664695919,0.04271501606253292,-7.897670269012451,0.38088294863700867,-8.167384147644043,-0.12882336974143982,-2.4943439960479736,0.4261447787284851,-2.0358469486236572,-0.670350193977356,-3.605306386947632,0.16845639050006866,-1.5817692279815674,0.45249050855636597
575,12400,-0.0003347279585321772,0.004223413664695919,0.04271501606253292,-7.897670269012451,0.38088294863700867,-8.150674819946289,-0.10672847181558609,-2.4943439960479736,0.4261447787284851,-2.0358469486236572,-0.670350193977356,-3.605306386947632,0.16845639050006866,-1.5306193828582764,0.4316455125808716
576,12420,-0.0003347279585321772,0.004223413664695919,0.04271501606253292,-7.897670269012451,0.38088294863700867,-8.150674819946289,-0.10672847181558609,-2.4943439960479736,0.4261447787284851,-2.0358469486236572,-0.670350193977356,-3.605306386947632,0.16845639050006866,-1.5306193828582764,0.4316455125808716
577,12440,-0.009817418522052535,0.020288789643106875,0.04947133128549003,-7.849609375,0.3676256835460663,-8.150674819946289,-0.10672847181558609,-2.4943439960479736,0.4261447787284851,-2.0358469486236572,-0.670350193977356,-3.512941598892212,0.16657553613185883,-1.5306193828582764,0.4316455125808716
578,12460,-0.009817418522052535,0.020288789643106875,0.04947133128549003,-7.849609375,0.3676256835460663,-8.137816429138184,-0.08892542123794556,-2.4943439960479736,0.4261447787284851,-2.0358469486236572,-0.670350193977356,-3.512941598892212,0.16657553613185883,-1.4812994003295898,0.43006226420402527
579,12480,-0.009817418522052535,0.020288789643106875,0.04947133128549003,-7.849609375,0.3676256835460663,-8.137816429138184,-0.08892542123794556,-2.4943439960479736,0.4261447787284851,-2.0358469486236572,-0.670350193977356,-3.512941598892212,0.16657553613185883,-1.4812994003295898,0.43006226420402527
580,12500,0.009708252479216917,-0.011377029469639033,0.044717522143106536,-7.797309875488281,0.3774473965167999,-8.137816429138184,-0.08892542123794556,-2.4943439960479736,0.4261447787284851,-2.0358469486236572,-0.670350193977356,-3.512941598892212,0.16657553613185883,-1.4812994003295898,0.43006226420402527
581,12520,0.009708252479216917,-0.011377029469639033,0.044717522143106536,-7.797309875488281,0.3774473965167999,-8.128389358520508,-0.07639779895544052,-2.4943439960479736,0.4261447787284851,-2.0358469486236572,-0.670350193977356,-3.512941598892212,0.16657553613185883,-1.4280879497528076,0.4432157278060913
582,12540,0.009708252479216917,-0.011377029469639033,0.044717522143106536,-7.797309875488281,0.3774473965167999,-8.128389358520508,-0.07639779895544052,-2.4943439960479736,0.4261447787284851,-2.0358469486236572,-0.670350193977356,-3.512941598892212,0.16657553613185883,-1.4280879497528076,0.4432157278060913
583,12560,0.0027315857405527666,0.022769597823630416,0.04601359242436742,-7.745351791381836,0.38908621668815613,-8.128389358520508,-0.07639779895544052,-2.4943439960479736,0.4261447787284851,-2.0358469486236572,-0.670350193977356,-3.512941598892212,0.16657553613185883,-1.4280879497528076,0.4432157278060913
584,12580,0.0027315857405527666,0.022769597823630416,0.04601359242436742,-7.745351791381836,0.38908621668815613,-8.102006912231445,-0.044256001710891724,-2.4943439960479736,0.4261447787284851,-2.0358469486236572,-0.670350193977356,-3.512941598892212,0.16657553613185883,-1.3784573078155518,0.4339759349822998
585,12600,0.0027315857405527666,0.022769597823630416,0.04601359242436742,-7.745351791381836,0.38908621668815613,-8.102006912231445,-0.044256001710891724,-2.4943439960479736,0.4261447787284851,-2.0358469486236572,-0.670350193977356,-3.512941598892212,0.16657553613185883,-1.3784573078155518,0.4339759349822998
586,12620,-0.005043912660824823,-0.02576051347084221,0.045741005964245296,-7.689920902252197,0.3978389501571655,-8.102006912231445,-0.044256001710891724,-2.4943439960479736,0.4261447787284851,-2.0358469486236572,-0.670350193977356,-3.512941598892212,0.16657553613185883,-1.3784573078155518,0.4339759349822998
587,12640,-0.005043912660824823,-0.02576051347084221,0.045741005964245296,-7.689920902252197,0.3978389501571655,-8.06860637664795,-0.019277041777968407,-2.4943439960479736,0.4261447787284851,-2.0358469486236572,-0.670350193977356,-3.512941598892212,0.16657553613185883,-1.3412338495254517,0.4350599944591522
588,12660,-0.005043912660824823,-0.02576051347084221,0.045741005964245296,-7.689920902252197,0.3978389501571655,-8.06860637664795,-0.019277041777968407,-2.4943439960479736,0.4261447787284851,-2.0358469486236572,-0.670350193977356,-3.512941598892212,0.16657553613185883,-1.3412338495254517,0.4350599944591522
589,12680,0.008903165999885942,0.01380756788455989,0.05133537208119665,-7.667364120483398,0.411416232585907,-8.06860637664795,-0.019277041777968407,-2.4943439960479736,0.4261447787284851,-2.0358469486236572,-0.670350193977356,-3.512941598892212,0.16657553613185883,-1.3412338495254517,0.4350599944591522
590,12700,0.008903165999885942,0.01380756788455989,0.05133537208119665,-7.667364120483398,0.411416232585907,-8.043244361877441,0.017662789672613144,-2.4943439960479736,0.4261447787284851,-2.0358469486236572,-0.670350193977356,-3.512941598892212,0.16657553613185883,-1.2932746410369873,0.41455182433128357
591,12720,0.008903165999885942,0.01380756788455989,0.05133537208119665,-7.667364120483398,0.411416232585907,-8.043244361877441,0.017662789672613144,-2.4943439960479736,0.4261447787284851,-2.0358469486236572,-0.670350193977356,-3.512941598892212,0.16657553613185883,-1.2932746410369873,0.41455182433128357
